hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
9.943325524319444,4,2,3,3.0,4.0,3.0,59,Travel_Rarely,Research & Development,16,4,Medical,1,486,Female,5,Laboratory Technician,Single,186650,3.0,Y,12,8,0,30.0,3,5,4,3
8.583017626059723,8,2,3,3.0,2.0,3.0,25,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3366,Male,1,Sales Executive,Married,32120,1.0,Y,15,8,1,1.0,3,1,0,0
6.392993083444722,18,3,3,2.0,2.0,2.0,37,Travel_Rarely,Research & Development,1,4,Technical Degree,1,1685,Female,5,Research Scientist,Married,39440,6.0,Y,11,8,2,8.0,3,6,4,3
7.256156849620556,14,3,3,3.0,2.0,1.0,47,Non-Travel,Research & Development,3,2,Life Sciences,1,977,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0
6.651454707719722,7,3,3,2.0,2.0,1.0,45,Travel_Rarely,Sales,1,4,Technical Degree,1,2836,Male,1,Research Scientist,Divorced,25800,8.0,Y,17,8,3,20.0,3,17,0,15
6.130653726015,20,3,3,3.0,3.0,2.0,28,Non-Travel,Research & Development,21,1,Medical,1,2594,Male,3,Research Scientist,Single,79780,1.0,Y,16,8,2,5.0,2,5,1,4
7.2924620705041665,7,1,3,1.0,3.0,3.0,24,Travel_Rarely,Research & Development,17,2,Life Sciences,1,1738,Female,1,Healthcare Representative,Single,25010,9.0,Y,12,8,0,4.0,3,2,2,0
8.696416778223888,14,2,3,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3446,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0
9.467737617135,16,2,3,2.0,1.0,2.0,30,Travel_Rarely,Research & Development,4,3,Life Sciences,1,473,Female,5,Healthcare Representative,Married,56050,0.0,Y,12,8,1,9.0,0,8,1,7
5.947940651494722,6,4,3,3.0,4.0,3.0,26,Travel_Frequently,Sales,16,2,Life Sciences,1,2574,Male,2,Healthcare Representative,Married,83800,0.0,Y,14,8,0,8.0,3,7,7,7
7.364316153502778,17,3,3,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,20,4,Life Sciences,1,2764,Female,3,Human Resources,Single,40690,1.0,Y,13,8,0,6.0,5,6,0,4
7.579600624720833,12,3,4,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,1,2,Medical,1,2542,Male,3,Sales Executive,Married,26780,1.0,Y,25,8,1,1.0,3,1,0,0
8.849914100847778,4,3,3,3.0,1.0,2.0,46,Travel_Frequently,Research & Development,12,1,Medical,1,4246,Male,1,Laboratory Technician,Married,20740,2.0,Y,15,8,1,21.0,3,10,9,5
6.566608656849445,12,3,3,2.0,2.0,2.0,37,Travel_Rarely,Research & Development,1,4,Technical Degree,1,215,Female,5,Research Scientist,Married,39440,6.0,Y,11,8,2,8.0,3,6,4,3
6.948126952253333,19,4,3,2.0,2.0,3.0,21,Travel_Rarely,Sales,1,2,Marketing,1,3954,Male,5,Healthcare Representative,Single,27910,1.0,Y,14,8,0,1.0,3,1,1,0
7.629476796073056,11,3,4,4.0,2.0,2.0,25,Travel_Rarely,Research & Development,18,2,Life Sciences,1,2147,Male,1,Research Scientist,Single,36220,1.0,Y,25,8,0,2.0,0,2,2,1
5.9937059348502775,12,2,3,3.0,3.0,2.0,45,Non-Travel,Sales,2,3,Life Sciences,1,964,Female,2,Manufacturing Director,Married,83960,3.0,Y,15,8,2,25.0,3,23,14,4
6.4804038375725,8,4,4,4.0,4.0,3.0,53,Travel_Rarely,Research & Development,1,1,Medical,1,1862,Male,1,Sales Executive,Single,44250,6.0,Y,22,8,1,33.0,2,12,3,8
7.153201695671389,12,3,3,1.0,2.0,1.0,28,Travel_Rarely,Sales,2,4,Marketing,1,2032,Male,1,Sales Executive,Married,93550,0.0,Y,11,8,0,6.0,4,5,0,4
10.816014056224722,2,3,4,1.0,4.0,4.0,29,Travel_Rarely,Research & Development,9,4,Medical,1,1185,Male,2,Sales Representative,Married,29960,9.0,Y,25,8,0,4.0,4,2,2,2
5.830821062025834,22,3,3,3.0,4.0,3.0,42,Travel_Rarely,Research & Development,7,4,Life Sciences,1,4384,Female,2,Sales Executive,Married,34450,1.0,Y,11,8,2,22.0,2,22,11,15
10.312356091030555,2,3,3,3.0,2.0,2.0,32,Travel_Rarely,Research & Development,1,4,Medical,1,2204,Male,5,Research Director,Married,191890,0.0,Y,12,8,1,4.0,3,3,1,2
10.266362115126945,10,2,3,2.0,2.0,3.0,36,Travel_Rarely,Research & Development,8,3,Life Sciences,1,3194,Male,2,Research Scientist,Divorced,59150,2.0,Y,13,8,1,13.0,3,3,0,2
6.769503569834722,21,2,3,4.0,4.0,4.0,29,Travel_Rarely,Research & Development,5,3,Medical,1,197,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2
6.789214636323056,14,2,3,4.0,4.0,3.0,38,Non-Travel,Research & Development,2,5,Life Sciences,1,4,Male,3,Human Resources,Married,83210,3.0,Y,11,8,3,13.0,5,8,7,5
10.536275100401388,10,3,4,1.0,1.0,3.0,26,Travel_Frequently,Research & Development,9,3,Life Sciences,1,27,Female,1,Manager,Married,162910,1.0,Y,22,8,0,5.0,3,5,3,3
5.860414993306389,21,3,3,4.0,3.0,4.0,22,Travel_Rarely,Human Resources,12,1,Human Resources,1,1166,Male,2,Sales Executive,Single,25340,0.0,Y,11,8,0,4.0,1,3,1,2
6.937077197679445,13,3,3,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,1,2568,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3
5.765799866131111,14,3,3,4.0,4.0,2.0,31,Travel_Rarely,Sales,10,2,Life Sciences,1,4211,Female,2,Research Scientist,Divorced,112440,3.0,Y,12,8,1,10.0,3,7,1,7
6.1841309683175,8,3,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,11,4,Medical,1,1220,Male,2,Laboratory Technician,Divorced,171690,1.0,Y,17,8,2,1.0,2,1,0,0
5.84208723784,21,3,3,3.0,4.0,3.0,22,Travel_Rarely,Sales,29,4,Technical Degree,1,4281,Male,1,Sales Executive,Married,46630,0.0,Y,13,8,1,3.0,1,2,2,1
8.507339357429444,10,3,3,3.0,4.0,3.0,34,Travel_Frequently,Research & Development,9,4,Life Sciences,1,4051,Female,2,Manufacturing Director,Married,26250,1.0,Y,12,8,3,16.0,4,15,6,11
5.869206827309167,9,2,3,2.0,1.0,3.0,39,Travel_Rarely,Research & Development,4,3,Life Sciences,1,4086,Male,2,Sales Executive,Single,98520,0.0,Y,12,8,1,21.0,5,20,11,10
7.847468763944445,6,2,3,4.0,2.0,3.0,33,Travel_Frequently,Sales,9,3,Medical,1,545,Female,2,Research Scientist,Married,46490,0.0,Y,12,8,0,4.0,2,3,0,2
10.36644466755889,15,4,3,4.0,3.0,3.0,33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,651,Female,2,Research Scientist,Divorced,161840,0.0,Y,13,8,1,10.0,2,9,0,8
7.074732262382778,4,3,4,4.0,4.0,3.0,26,Non-Travel,Research & Development,18,2,Medical,1,949,Male,1,Human Resources,Single,108800,1.0,Y,23,8,1,7.0,5,7,5,7
6.926405622489722,6,3,3,3.0,,3.0,27,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2183,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0
7.885165104863889,15,3,3,2.0,3.0,3.0,29,Travel_Rarely,Research & Development,29,4,Technical Degree,1,2145,Female,1,Sales Representative,Divorced,28860,3.0,Y,13,8,0,10.0,4,7,7,7
5.908227353859722,7,2,3,3.0,1.0,4.0,55,Non-Travel,Research & Development,2,3,Medical,1,1987,Female,2,Manager,Single,75470,7.0,Y,16,8,0,31.0,2,9,6,2
5.526487059348334,21,1,3,1.0,3.0,3.0,58,Travel_Rarely,Research & Development,27,3,Other,1,681,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2
6.020372601516945,18,3,4,4.0,4.0,4.0,32,Travel_Frequently,Sales,2,3,Marketing,1,2827,Male,3,Laboratory Technician,Divorced,77560,0.0,Y,21,8,0,9.0,3,8,0,7
5.914865015617778,5,3,3,4.0,3.0,3.0,36,Travel_Rarely,Sales,15,2,Life Sciences,1,3060,Male,1,Sales Executive,Married,96790,4.0,Y,12,8,0,6.0,1,2,2,2
6.296951137884722,8,3,4,4.0,4.0,4.0,32,Travel_Frequently,Sales,2,3,Marketing,1,1357,Male,3,Laboratory Technician,Divorced,77560,0.0,Y,21,8,0,9.0,3,8,0,7
6.197473226238055,8,2,3,3.0,3.0,4.0,40,Non-Travel,Sales,3,2,Life Sciences,1,3712,Male,1,Sales Executive,Divorced,43420,3.0,Y,11,8,1,11.0,6,8,0,7
7.766144578313056,4,3,3,3.0,4.0,3.0,32,Travel_Rarely,Sales,1,3,Medical,1,1744,Male,2,Sales Executive,Single,136640,3.0,Y,14,8,0,10.0,6,7,7,7
7.458285363676667,10,4,3,2.0,3.0,3.0,47,Travel_Frequently,Sales,1,3,Medical,1,90,Female,2,Laboratory Technician,Single,68340,3.0,Y,16,8,1,5.0,2,0,0,0
7.678292057117222,4,4,3,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,10,1,Life Sciences,1,2313,Male,1,Healthcare Representative,Married,109030,0.0,Y,11,8,0,6.0,3,5,4,2
7.255155064703056,11,1,3,3.0,3.0,3.0,38,Travel_Frequently,Sales,9,4,Medical,1,508,Male,2,Research Scientist,Married,26950,3.0,Y,14,8,1,8.0,4,2,2,2
8.808867692994166,18,3,3,2.0,1.0,3.0,32,Travel_Frequently,Research & Development,10,3,Medical,1,1239,Female,2,Manufacturing Director,Single,165980,1.0,Y,13,8,0,10.0,2,10,6,7
9.326652164212222,19,3,3,4.0,4.0,3.0,31,Travel_Rarely,Research & Development,16,3,Life Sciences,1,1857,Female,3,Sales Executive,Married,22790,3.0,Y,12,8,1,8.0,3,6,0,2
7.144081883087778,21,1,3,3.0,1.0,2.0,44,Travel_Rarely,Research & Development,3,4,Life Sciences,1,2135,Male,2,Research Scientist,Divorced,47070,1.0,Y,17,8,0,26.0,4,25,14,13
9.103285363676667,15,3,3,1.0,3.0,1.0,43,Travel_Rarely,Research & Development,2,2,Medical,1,2208,Male,1,Laboratory Technician,Single,78610,1.0,Y,14,8,2,20.0,1,20,1,8
5.503881079875,20,3,3,1.0,1.0,4.0,44,Travel_Rarely,Sales,5,3,Life Sciences,1,696,Male,1,Laboratory Technician,Married,63220,4.0,Y,11,8,1,10.0,2,3,1,2
7.893450468540555,9,2,4,4.0,3.0,3.0,34,Non-Travel,Research & Development,7,4,Medical,1,2480,Female,1,Research Scientist,Divorced,196260,1.0,Y,21,8,0,15.0,5,15,0,7
6.090296742525555,12,4,3,1.0,1.0,2.0,25,Travel_Rarely,Research & Development,17,3,Medical,1,3301,Male,1,Laboratory Technician,Single,199260,7.0,Y,11,8,3,6.0,5,4,0,1
6.614222445336667,11,3,3,4.0,4.0,3.0,35,Travel_Rarely,Research & Development,8,4,Medical,1,2732,Female,3,Research Scientist,Married,38380,1.0,Y,16,8,1,1.0,2,1,0,1
7.670982820169445,4,3,3,3.0,2.0,3.0,41,Non-Travel,Sales,6,3,Life Sciences,1,3634,Female,1,Research Director,Single,27730,1.0,Y,11,8,0,19.0,3,19,11,9
7.624027219990833,14,1,3,4.0,4.0,3.0,43,Travel_Rarely,Research & Development,25,4,Life Sciences,1,3899,Male,2,Sales Executive,Married,22200,1.0,Y,11,8,0,10.0,2,10,8,8
6.179125390450555,16,4,3,3.0,4.0,3.0,32,Non-Travel,Research & Development,3,1,Life Sciences,1,2601,Male,3,Manager,Divorced,62090,5.0,Y,17,8,1,9.0,5,5,1,2
10.110446229361667,13,3,3,4.0,3.0,3.0,55,Travel_Rarely,Sales,20,3,Marketing,1,3748,Male,2,Research Scientist,Married,47790,0.0,Y,14,8,1,4.0,6,3,1,2
6.631502677376111,23,4,3,3.0,1.0,3.0,31,Travel_Rarely,Sales,24,1,Marketing,1,3579,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8
9.18370370370361,15,4,3,3.0,1.0,4.0,31,Non-Travel,Sales,23,1,Medical,1,4065,Male,1,Sales Executive,Divorced,38670,1.0,Y,11,8,1,4.0,4,4,2,3
7.602991967871389,9,4,4,3.0,2.0,3.0,46,Travel_Rarely,Research & Development,4,4,Medical,1,2546,Female,2,Sales Representative,Married,27430,5.0,Y,25,8,1,14.0,1,8,0,7
7.004972110664722,22,3,3,3.0,2.0,1.0,47,Non-Travel,Research & Development,3,2,Life Sciences,1,2447,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0
5.831803882195278,18,2,3,1.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,5,Other,1,126,Male,1,Research Scientist,Married,29910,1.0,Y,19,8,2,2.0,3,2,1,2
6.6306950022311115,6,3,3,3.0,2.0,3.0,31,Travel_Frequently,Sales,2,3,Medical,1,2246,Male,2,Sales Executive,Single,25720,1.0,Y,13,8,3,10.0,3,10,4,7
6.740493083444722,15,3,4,4.0,1.0,3.0,50,Travel_Frequently,Research & Development,25,4,Life Sciences,1,3550,Female,2,Healthcare Representative,Married,32020,2.0,Y,24,8,1,32.0,2,2,2,2
6.898047746541667,17,1,3,1.0,1.0,3.0,36,Non-Travel,Research & Development,7,2,Life Sciences,1,312,Male,5,Sales Executive,Single,116310,1.0,Y,18,8,1,10.0,2,10,0,9
5.735748549754445,23,2,3,1.0,4.0,2.0,36,Travel_Rarely,Sales,1,3,Marketing,1,2231,Male,2,Research Scientist,Single,35050,1.0,Y,12,8,2,10.0,2,10,1,8
5.983470548861945,19,3,4,2.0,1.0,2.0,35,Travel_Frequently,Research & Development,15,3,Medical,1,2739,Male,3,Manufacturing Director,Married,65490,1.0,Y,20,8,0,9.0,3,9,1,8
5.831321954484444,19,4,3,3.0,4.0,4.0,49,Travel_Rarely,Sales,7,2,Life Sciences,1,1820,Female,2,Healthcare Representative,Married,89980,1.0,Y,14,8,2,9.0,2,9,7,7
6.996695671575,10,3,3,3.0,3.0,2.0,38,Travel_Rarely,Research & Development,5,3,Technical Degree,1,1997,Male,1,Sales Executive,Married,63490,,Y,11,8,0,20.0,3,19,1,9
6.055022311468056,21,3,4,1.0,1.0,3.0,50,Non-Travel,Research & Development,17,3,Medical,1,396,Female,1,Laboratory Technician,Divorced,42980,1.0,Y,20,8,1,31.0,6,31,14,7
7.0159772423025,10,3,3,1.0,4.0,3.0,26,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2331,Male,1,Research Director,Married,32940,1.0,Y,11,8,0,1.0,6,1,0,0
6.9619265952697225,21,4,3,4.0,1.0,3.0,34,Travel_Frequently,Sales,2,1,Marketing,1,758,Female,5,Manager,Divorced,26860,5.0,Y,11,8,0,10.0,3,4,1,3
6.182554663096667,14,3,3,1.0,1.0,1.0,29,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2290,Female,2,Research Scientist,Single,109340,6.0,Y,17,8,2,11.0,2,9,0,7
6.124945336903056,21,3,3,1.0,4.0,3.0,55,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2765,Female,2,Laboratory Technician,Married,74410,3.0,Y,12,8,1,24.0,4,1,1,0
6.989659750111389,10,3,4,1.0,4.0,3.0,42,Travel_Frequently,Research & Development,8,4,Medical,1,3733,Female,1,Sales Executive,Single,60620,1.0,Y,22,8,2,12.0,2,12,5,8
8.214293842034722,14,3,3,2.0,4.0,3.0,42,Travel_Rarely,Sales,1,3,Life Sciences,1,2591,Female,1,Sales Executive,Divorced,23720,3.0,Y,12,8,1,14.0,3,0,0,0
7.568842034805833,13,3,3,4.0,4.0,4.0,35,Travel_Frequently,Research & Development,3,3,Medical,1,2061,Female,2,Laboratory Technician,Married,22580,1.0,Y,11,8,1,2.0,2,2,2,2
6.013562025881111,19,2,3,2.0,4.0,3.0,36,Travel_Rarely,Human Resources,2,4,Technical Degree,1,3363,Male,1,Sales Executive,Single,79180,2.0,Y,12,8,2,8.0,3,6,0,1
6.164328424810278,23,4,3,2.0,2.0,3.0,40,Travel_Frequently,Sales,9,3,Medical,1,609,Male,1,Manufacturing Director,Married,45230,5.0,Y,16,8,1,5.0,5,0,0,0
7.502945113788333,9,2,3,1.0,4.0,3.0,47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,3111,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4
6.0823014279338885,10,3,3,1.0,4.0,2.0,57,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1637,Male,4,Research Scientist,Divorced,63060,3.0,Y,12,8,1,32.0,3,1,0,0
5.968224007139445,14,2,3,1.0,4.0,4.0,38,Travel_Rarely,Sales,1,1,Medical,1,1381,Male,2,Laboratory Technician,Single,176030,4.0,Y,16,8,0,12.0,0,8,0,7
7.528602186523611,8,3,3,1.0,3.0,3.0,33,Travel_Frequently,Research & Development,1,2,Life Sciences,1,2005,Female,1,Sales Executive,Single,62140,1.0,Y,19,8,2,14.0,3,13,3,8
6.266600847835556,8,3,3,4.0,2.0,3.0,30,Travel_Rarely,Research & Development,2,3,Life Sciences,1,180,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2
6.760929272646111,21,3,3,1.0,2.0,4.0,26,Travel_Rarely,Research & Development,19,4,Technical Degree,1,1688,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4
8.621035252119444,5,3,3,1.0,3.0,2.0,45,Travel_Rarely,Research & Development,22,3,Life Sciences,1,597,Female,2,Sales Representative,Married,132120,4.0,Y,13,8,0,7.0,4,3,0,2
10.681424587237778,5,1,4,2.0,4.0,2.0,29,Travel_Rarely,Sales,4,2,Other,1,3508,Female,2,Healthcare Representative,Married,65400,1.0,Y,22,8,0,10.0,2,10,1,2
6.714306113342222,21,3,4,2.0,1.0,2.0,22,Travel_Rarely,Research & Development,8,3,Other,1,477,Male,2,Sales Representative,Married,49070,,Y,21,8,1,4.0,2,4,1,1
7.206672244533611,7,1,3,4.0,2.0,3.0,24,Non-Travel,Research & Development,10,3,Life Sciences,1,3744,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0
6.500393797411666,14,3,3,3.0,1.0,3.0,34,Travel_Rarely,Sales,2,3,Marketing,1,1792,Male,1,Sales Representative,Single,103120,1.0,Y,12,8,0,6.0,2,6,1,3
5.975236501561667,20,3,4,4.0,4.0,4.0,32,Travel_Frequently,Sales,2,3,Marketing,1,4297,Male,3,Laboratory Technician,Divorced,77560,0.0,Y,21,8,0,9.0,3,8,0,7
5.953738286479167,17,2,3,1.0,4.0,3.0,53,Travel_Rarely,Research & Development,9,3,Life Sciences,1,3329,Male,1,Sales Representative,Married,20890,5.0,Y,16,8,0,28.0,2,2,2,2
6.7746240517625,15,2,3,2.0,3.0,3.0,50,Travel_Frequently,Sales,4,2,Life Sciences,1,1195,Female,2,Laboratory Technician,Divorced,167990,7.0,Y,14,8,1,12.0,2,6,0,1
6.348000892458611,10,3,3,3.0,3.0,3.0,39,Non-Travel,Research & Development,29,2,Life Sciences,1,735,Male,2,Sales Executive,Married,38750,3.0,Y,15,8,0,13.0,3,6,0,5
7.224125390450555,18,3,3,2.0,2.0,3.0,33,Travel_Rarely,Sales,3,3,Life Sciences,1,953,Male,3,Manager,Married,97250,1.0,Y,11,8,0,14.0,0,14,2,13
6.985999553770555,20,3,3,4.0,4.0,4.0,32,Travel_Frequently,Sales,9,4,Life Sciences,1,2532,Male,4,Sales Executive,Single,43270,8.0,Y,13,8,0,4.0,4,0,0,0
7.427713074520278,18,3,3,1.0,4.0,3.0,37,Travel_Rarely,Research & Development,2,2,Medical,1,832,Male,1,Research Scientist,Married,20220,1.0,Y,12,8,0,10.0,1,10,3,7
5.505814368585278,23,3,3,1.0,2.0,2.0,40,Travel_Rarely,Research & Development,1,4,Medical,1,427,Male,2,Research Scientist,Divorced,192320,2.0,Y,14,8,1,11.0,3,1,0,0
9.680381526104167,11,1,3,2.0,1.0,,37,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1408,Female,1,Research Scientist,Married,29290,1.0,Y,12,8,0,8.0,2,8,1,7
6.695233154841389,17,2,3,3.0,4.0,3.0,36,Travel_Frequently,Research & Development,8,3,Other,1,1511,Female,3,Sales Executive,Married,69620,4.0,Y,12,8,2,4.0,2,1,0,0
5.741458054439722,19,3,4,4.0,4.0,2.0,46,Travel_Rarely,Sales,9,1,Medical,1,620,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4
7.665615796519167,10,3,4,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,1,4107,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8
7.311961178045277,6,3,3,4.0,1.0,3.0,34,Travel_Frequently,Research & Development,6,2,Life Sciences,1,590,Male,1,Research Director,Single,43060,0.0,Y,11,8,0,14.0,2,13,4,9
6.0074709950913885,11,2,3,3.0,2.0,1.0,39,Travel_Rarely,Sales,2,4,Marketing,1,1764,Female,4,Healthcare Representative,Married,138720,9.0,Y,12,8,3,12.0,3,8,3,6
7.129028335564445,9,1,3,1.0,1.0,3.0,36,Non-Travel,Research & Development,7,2,Life Sciences,1,1782,Male,5,Sales Executive,Single,116310,1.0,Y,18,8,1,10.0,2,10,0,9
6.601643239625,7,3,3,1.0,4.0,2.0,45,Travel_Rarely,Research & Development,2,3,Medical,1,3090,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2
7.272782240071389,13,3,3,4.0,2.0,3.0,34,Travel_Rarely,Research & Development,10,3,Medical,1,2392,Male,3,Laboratory Technician,Divorced,41480,1.0,Y,11,8,0,11.0,3,11,7,9
8.519532574743334,17,3,3,4.0,3.0,2.0,52,Travel_Frequently,Research & Development,2,1,Life Sciences,1,3677,Male,2,Sales Executive,Married,117130,2.0,Y,14,8,0,24.0,2,5,0,2
6.981521642123889,3,2,3,4.0,2.0,3.0,29,Travel_Rarely,Sales,20,3,Marketing,1,1768,Female,2,Manager,Divorced,29260,1.0,Y,15,8,1,2.0,3,2,2,2
8.326842927264444,8,3,3,3.0,4.0,1.0,31,Travel_Rarely,Sales,16,4,Marketing,1,1525,Female,2,Research Scientist,Divorced,28040,0.0,Y,19,8,2,3.0,0,2,2,2
9.712416331994444,5,2,3,2.0,2.0,3.0,28,Travel_Rarely,Sales,1,2,Technical Degree,1,1825,Female,1,Sales Executive,Married,22310,1.0,Y,12,8,0,8.0,3,8,7,5
7.260448460508611,15,3,3,4.0,4.0,2.0,36,Non-Travel,Sales,1,1,Medical,1,4130,Female,1,Human Resources,Divorced,132470,1.0,Y,14,8,0,15.0,3,15,11,11
5.728768406961111,22,2,3,1.0,4.0,4.0,38,Travel_Rarely,Sales,1,1,Medical,1,4321,Male,2,Laboratory Technician,Single,176030,4.0,Y,16,8,0,12.0,0,8,0,7
6.115612449799166,10,2,3,4.0,1.0,3.0,54,Travel_Rarely,Sales,8,2,Marketing,1,2902,Female,2,Laboratory Technician,Married,61340,2.0,Y,19,8,0,16.0,2,6,0,5
7.377153056671111,10,3,4,3.0,2.0,3.0,36,Travel_Rarely,Sales,6,3,Medical,1,3276,Female,2,Sales Executive,Married,42000,0.0,Y,22,8,0,10.0,3,9,0,5
7.9861624274875,10,3,4,3.0,2.0,3.0,58,Travel_Rarely,Research & Development,2,4,Life Sciences,1,417,Male,1,Research Scientist,Divorced,26220,2.0,Y,23,8,0,24.0,3,6,0,4
6.857009147701667,11,3,4,4.0,4.0,3.0,26,Non-Travel,Research & Development,18,2,Medical,1,2419,Male,1,Human Resources,Single,108800,1.0,Y,23,8,1,7.0,5,7,5,7
7.2242782240069445,12,3,3,3.0,1.0,3.0,28,Travel_Rarely,Sales,1,2,Life Sciences,1,3990,Male,3,Manager,Married,44770,1.0,Y,15,8,0,3.0,6,3,1,2
5.941754796965555,15,3,3,3.0,2.0,2.0,45,Non-Travel,Research & Development,8,1,Life Sciences,1,3379,Male,2,Sales Executive,Married,33190,1.0,Y,12,8,1,9.0,3,9,0,8
6.521339803658889,21,3,3,1.0,4.0,3.0,26,Travel_Frequently,Research & Development,2,2,Life Sciences,1,3254,Male,1,Manufacturing Director,Divorced,28350,3.0,Y,11,8,1,5.0,2,2,2,0
7.4154562695225,18,4,3,3.0,1.0,3.0,37,Travel_Rarely,Research & Development,5,3,Life Sciences,1,107,Male,4,Research Scientist,Married,21440,6.0,Y,19,8,0,17.0,3,5,0,3
6.255401606425556,17,3,3,4.0,2.0,2.0,33,Non-Travel,Research & Development,14,3,Other,1,1008,Male,1,Research Scientist,Divorced,108200,5.0,Y,12,8,0,11.0,2,9,1,7
5.6448270861222225,21,2,3,1.0,4.0,2.0,40,Travel_Rarely,Research & Development,1,4,Medical,1,1170,Male,2,Research Director,Married,50710,8.0,Y,17,8,1,8.0,3,1,0,0
9.033080098170277,5,2,3,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,506,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0
7.164461178045277,18,1,3,3.0,2.0,3.0,41,Non-Travel,Sales,2,2,Medical,1,971,Male,2,Research Scientist,Married,107980,6.0,Y,14,8,2,10.0,5,3,1,2
6.668002008031944,5,3,3,1.0,4.0,2.0,52,Non-Travel,Research & Development,2,4,Other,1,1177,Male,1,Manager,Divorced,46140,2.0,Y,16,8,1,16.0,3,9,0,0
5.621764837126111,20,3,3,3.0,3.0,4.0,31,Non-Travel,Research & Development,14,2,Life Sciences,1,2618,Male,2,Healthcare Representative,Married,23020,4.0,Y,14,8,0,13.0,3,11,4,8
6.605649263721389,16,3,3,4.0,3.0,2.0,31,Non-Travel,Research & Development,1,2,Technical Degree,1,3362,Female,2,Sales Executive,Married,27930,1.0,Y,16,8,0,9.0,4,9,0,0
6.133026550646944,14,3,3,3.0,4.0,3.0,33,Travel_Rarely,Sales,3,3,Medical,1,4183,Male,1,Manufacturing Director,Single,43730,4.0,Y,14,8,0,7.0,3,1,0,0
7.276614234716389,14,3,3,2.0,3.0,3.0,27,Travel_Rarely,Research & Development,1,3,Medical,1,3353,Male,1,Research Scientist,Single,20580,1.0,Y,14,8,1,1.0,5,1,0,0
7.3506749219097225,8,3,3,1.0,3.0,1.0,21,Travel_Frequently,Research & Development,20,2,Medical,1,658,Female,4,Research Scientist,Single,53370,1.0,Y,14,8,1,2.0,2,2,2,2
5.7108801874161115,23,3,3,4.0,1.0,3.0,29,Travel_Rarely,Research & Development,3,4,Other,1,1001,Female,2,Sales Representative,Divorced,55930,1.0,Y,13,8,1,1.0,3,1,0,0
9.775122713074444,15,4,3,2.0,4.0,2.0,41,Travel_Rarely,Research & Development,23,3,Life Sciences,1,3350,Female,2,Sales Executive,Divorced,26570,4.0,Y,11,8,0,10.0,3,7,1,0
6.595091477019166,10,3,3,4.0,4.0,2.0,29,Travel_Rarely,Research & Development,3,3,Technical Degree,1,3588,Female,2,Healthcare Representative,Divorced,48050,3.0,Y,16,8,1,9.0,2,7,1,7
